From Date,To Date,SR,BP,AT,RF,TOT-RF
16-12-2021 18:00,16-12-2021 18:30,4.1,993.45,16.5,0,0
16-12-2021 18:30,16-12-2021 19:00,4.1,993.75,16.25,0,0
16-12-2021 19:00,16-12-2021 19:30,4.1,994.3,16,0,0
16-12-2021 19:30,16-12-2021 20:00,4.1,994.6,15.9,0,0
16-12-2021 20:00,16-12-2021 20:30,4.1,995,15.8,0,0
16-12-2021 20:30,16-12-2021 21:00,4.1,995.15,15.7,0,0
16-12-2021 21:00,16-12-2021 21:30,4.1,995.35,15.65,0,0
16-12-2021 21:30,16-12-2021 22:00,4.1,995.55,15.6,0,0
16-12-2021 22:00,16-12-2021 22:30,4.1,995.55,15.25,0,0
16-12-2021 22:30,16-12-2021 23:00,4.1,995.55,14.85,0,0
16-12-2021 23:00,16-12-2021 23:30,4.1,995.5,14.55,0,0
16-12-2021 23:30,17-12-2021 00:00,4.1,995.4,14.35,0,0
17-12-2021 00:00,17-12-2021 00:30,4.1,995.2,14.15,0,0
17-12-2021 00:30,17-12-2021 01:00,4.1,995.15,13.85,0,0
17-12-2021 01:00,17-12-2021 01:30,4.1,995,13.7,0,0
17-12-2021 01:30,17-12-2021 02:00,4.15,995.05,13.7,0,0
17-12-2021 02:00,17-12-2021 02:30,4.1,994.95,13.25,0,0
17-12-2021 02:30,17-12-2021 03:00,4.1,994.8,12.8,0,0
17-12-2021 03:00,17-12-2021 03:30,4.1,994.9,12.55,0,0
17-12-2021 03:30,17-12-2021 04:00,4.15,994.8,12.45,0,0
17-12-2021 04:00,17-12-2021 04:30,4.1,994.9,12.15,0,0
17-12-2021 04:30,17-12-2021 05:00,4.1,994.8,12.05,0,0
17-12-2021 05:00,17-12-2021 05:30,4.1,994.85,11.9,0,0
17-12-2021 05:30,17-12-2021 06:00,4.15,994.8,11.75,0,0
17-12-2021 06:00,17-12-2021 06:30,4.1,995.05,11.4,0,0
17-12-2021 06:30,17-12-2021 07:00,4.15,995.3,11.2,0,0
17-12-2021 07:00,17-12-2021 07:30,6.6,995.7,10.9,0,0
17-12-2021 07:30,17-12-2021 08:00,15.4,996.15,10.9,0,0
17-12-2021 08:00,17-12-2021 08:30,25.9,996.55,11.5,0,0
17-12-2021 08:30,17-12-2021 09:00,35.3,996.9,12.5,0,0
17-12-2021 09:00,17-12-2021 09:30,45.6,997.3,13.5,0,0
17-12-2021 09:30,17-12-2021 10:00,70.95,997.6,14.6,0,0
17-12-2021 10:00,17-12-2021 10:30,84.3,997.75,16.25,0,0
17-12-2021 10:30,17-12-2021 11:00,116.25,997.7,17.15,0,0
17-12-2021 11:00,17-12-2021 11:30,127.85,997.5,17.95,0,0
17-12-2021 11:30,17-12-2021 12:00,181.55,997.1,18.6,0,0
17-12-2021 12:00,17-12-2021 12:30,337,996.5,19.15,0,0
17-12-2021 12:30,17-12-2021 13:00,353,995.85,19.45,0,0
17-12-2021 13:00,17-12-2021 13:30,163.05,995.3,19.65,0,0
17-12-2021 13:30,17-12-2021 14:00,98.1,994.95,19.2,0,0
17-12-2021 14:00,17-12-2021 14:30,90.05,994.75,19.05,0,0
17-12-2021 14:30,17-12-2021 15:00,77.15,994.55,18.85,0,0
17-12-2021 15:00,17-12-2021 15:30,69.8,994.45,18.55,0,0
17-12-2021 15:30,17-12-2021 16:00,52.55,994.4,18.15,0,0
17-12-2021 16:00,17-12-2021 16:30,36.6,994.4,17.65,0,0
17-12-2021 16:30,17-12-2021 17:00,23.1,994.35,17.1,0,0
17-12-2021 17:00,17-12-2021 17:30,9.2,994.4,16.3,0,0
17-12-2021 17:30,17-12-2021 18:00,4.35,994.55,15.75,0,0
17-12-2021 18:00,17-12-2021 18:30,4,994.75,15.25,0,0
17-12-2021 18:30,17-12-2021 19:00,None,None,None,None,0
17-12-2021 19:00,17-12-2021 19:30,None,None,None,None,0
17-12-2021 19:30,17-12-2021 20:00,None,None,None,None,0
17-12-2021 20:00,17-12-2021 20:30,None,None,None,None,0
17-12-2021 20:30,17-12-2021 21:00,None,None,None,None,0
17-12-2021 21:00,17-12-2021 21:30,None,None,None,None,0
17-12-2021 21:30,17-12-2021 22:00,None,None,None,None,0
17-12-2021 22:00,17-12-2021 22:30,None,None,None,None,0
17-12-2021 22:30,17-12-2021 23:00,None,None,None,None,0
17-12-2021 23:00,17-12-2021 23:30,None,None,None,None,0
17-12-2021 23:30,18-12-2021 00:00,4.1,995.6,11.5,0,0
18-12-2021 00:00,18-12-2021 00:30,4.15,995.5,11.25,0,0
18-12-2021 00:30,18-12-2021 01:00,4.1,995.35,11.05,0,0
18-12-2021 01:00,18-12-2021 01:30,4.1,995.3,10.8,0,0
18-12-2021 01:30,18-12-2021 02:00,4.15,995.25,10.5,0,0
18-12-2021 02:00,18-12-2021 02:30,4.15,995.2,10.3,0,0
18-12-2021 02:30,18-12-2021 03:00,4.1,995.05,10.05,0,0
18-12-2021 03:00,18-12-2021 03:30,4.1,994.9,9.35,0,0
18-12-2021 03:30,18-12-2021 04:00,4.1,994.75,9.15,0,0
18-12-2021 04:00,18-12-2021 04:30,4.1,994.6,8.95,0,0
18-12-2021 04:30,18-12-2021 05:00,4.15,994.75,8.6,0,0
18-12-2021 05:00,18-12-2021 05:30,4.1,994.95,8.4,0,0
18-12-2021 05:30,18-12-2021 06:00,4.1,995.05,8.15,0,0
18-12-2021 06:00,18-12-2021 06:30,4.15,995.2,7.95,0,0
18-12-2021 06:30,18-12-2021 07:00,4.2,995.65,7.75,0,0
18-12-2021 07:00,18-12-2021 07:30,7.3,995.95,7.55,0,0
18-12-2021 07:30,18-12-2021 08:00,17.65,996.4,7.6,0,0
18-12-2021 08:00,18-12-2021 08:30,31.95,996.8,7.75,0,0
18-12-2021 08:30,18-12-2021 09:00,47.35,997.2,8.25,0,0
18-12-2021 09:00,18-12-2021 09:30,63.9,997.55,8.9,0,0
18-12-2021 09:30,18-12-2021 10:00,83.35,998,9.6,0,0
18-12-2021 10:00,18-12-2021 10:30,98.25,998.1,10.9,0,0
18-12-2021 10:30,18-12-2021 11:00,125.55,997.85,12.15,0,0
18-12-2021 11:00,18-12-2021 11:30,140.1,997.6,13.4,0,0
18-12-2021 11:30,18-12-2021 12:00,193.3,997.15,14.6,0,0
18-12-2021 12:00,18-12-2021 12:30,300.85,996.6,15.55,0,0
18-12-2021 12:30,18-12-2021 13:00,306.1,996.1,16.3,0,0
18-12-2021 13:00,18-12-2021 13:30,159.65,995.55,16.6,0,0
18-12-2021 13:30,18-12-2021 14:00,112,995.1,16.7,0,0
18-12-2021 14:00,18-12-2021 14:30,102.75,994.85,16.85,0,0
18-12-2021 14:30,18-12-2021 15:00,84.6,994.45,16.85,0,0
18-12-2021 15:00,18-12-2021 15:30,71.1,994.2,16.85,0,0
18-12-2021 15:30,18-12-2021 16:00,54.25,994.05,16.65,0,0
18-12-2021 16:00,18-12-2021 16:30,37.45,993.95,16.4,0,0
18-12-2021 16:30,18-12-2021 17:00,23.3,993.9,15.9,0,0
18-12-2021 17:00,18-12-2021 17:30,10.45,993.9,15.25,0,0
18-12-2021 17:30,18-12-2021 18:00,4.4,993.9,14.6,0,0
18-12-2021 18:00,18-12-2021 18:30,4,994.05,13.9,0,0
18-12-2021 18:30,18-12-2021 19:00,4,994.25,13.35,0,0
18-12-2021 19:00,18-12-2021 19:30,4,994.5,13,0,0
18-12-2021 19:30,18-12-2021 20:00,4,994.7,12.75,0,0
18-12-2021 20:00,18-12-2021 20:30,4.05,994.95,12.45,0,0
18-12-2021 20:30,18-12-2021 21:00,4.05,995,12.05,0,0
18-12-2021 21:00,18-12-2021 21:30,4.05,995.1,11.6,0,0
18-12-2021 21:30,18-12-2021 22:00,4.05,995.1,11.4,0,0
18-12-2021 22:00,18-12-2021 22:30,4.05,995.2,11.15,0,0
18-12-2021 22:30,18-12-2021 23:00,4,995.25,10.95,0,0
18-12-2021 23:00,18-12-2021 23:30,4.05,995.1,10.85,0,0
18-12-2021 23:30,19-12-2021 00:00,4,994.9,10.45,0,0
19-12-2021 00:00,19-12-2021 00:30,4,994.7,10.25,0,0
19-12-2021 00:30,19-12-2021 01:00,4.1,994.7,10.05,0,0
19-12-2021 01:00,19-12-2021 01:30,4,994.55,9.8,0,0
19-12-2021 01:30,19-12-2021 02:00,4.05,994.35,9.7,0,0
19-12-2021 02:00,19-12-2021 02:30,4.1,994.25,9.75,0,0
19-12-2021 02:30,19-12-2021 03:00,4.1,994.05,9.55,0,0
19-12-2021 03:00,19-12-2021 03:30,4.05,993.95,9.4,0,0
19-12-2021 03:30,19-12-2021 04:00,4,993.9,9.1,0,0
19-12-2021 04:00,19-12-2021 04:30,4.05,993.9,8.85,0,0
19-12-2021 04:30,19-12-2021 05:00,4.05,993.95,8.55,0,0
19-12-2021 05:00,19-12-2021 05:30,4.05,993.95,8.45,0,0
19-12-2021 05:30,19-12-2021 06:00,4.1,994.15,8.15,0,0
19-12-2021 06:00,19-12-2021 06:30,4.05,994.25,8,0,0
19-12-2021 06:30,19-12-2021 07:00,4.2,994.65,8.1,0,0
19-12-2021 07:00,19-12-2021 07:30,7.1,994.95,8.1,0,0
19-12-2021 07:30,19-12-2021 08:00,16.15,995.2,8.1,0,0
19-12-2021 08:00,19-12-2021 08:30,27,995.75,8.65,0,0
19-12-2021 08:30,19-12-2021 09:00,38.2,996.35,9.4,0,0
19-12-2021 09:00,19-12-2021 09:30,48.95,996.95,10.4,0,0
19-12-2021 09:30,19-12-2021 10:00,70.6,997.35,11.45,0,0
19-12-2021 10:00,19-12-2021 10:30,83.95,997.3,12.7,0,0
19-12-2021 10:30,19-12-2021 11:00,115.65,997.1,14,0,0
19-12-2021 11:00,19-12-2021 11:30,124.85,997.05,15.45,0,0
19-12-2021 11:30,19-12-2021 12:00,188.7,996.75,16.65,0,0
19-12-2021 12:00,19-12-2021 12:30,314.3,996.15,17.3,0,0
19-12-2021 12:30,19-12-2021 13:00,323.25,995.75,17.55,0,0
19-12-2021 13:00,19-12-2021 13:30,145.95,995.35,17.85,0,0
19-12-2021 13:30,19-12-2021 14:00,108.2,994.9,18,0,0
19-12-2021 14:00,19-12-2021 14:30,101.4,994.55,18.1,0,0
19-12-2021 14:30,19-12-2021 15:00,83.45,994.3,18.15,0,0
19-12-2021 15:00,19-12-2021 15:30,69.9,994.15,17.8,0,0
19-12-2021 15:30,19-12-2021 16:00,71.4,994.05,17.65,0,0
19-12-2021 16:00,19-12-2021 16:30,40.1,994.1,17.45,0,0
19-12-2021 16:30,19-12-2021 17:00,21.45,994.1,16.4,0,0
19-12-2021 17:00,19-12-2021 17:30,9,994.35,15.55,0,0
19-12-2021 17:30,19-12-2021 18:00,4.35,994.45,14.4,0,0
19-12-2021 18:00,19-12-2021 18:30,4.05,994.4,13.45,0,0
19-12-2021 18:30,19-12-2021 19:00,4.05,994.6,12.95,0,0
19-12-2021 19:00,19-12-2021 19:30,4.05,994.8,12.8,0,0
19-12-2021 19:30,19-12-2021 20:00,4.05,994.85,12.55,0,0
19-12-2021 20:00,19-12-2021 20:30,4.05,995.15,12.4,0,0
19-12-2021 20:30,19-12-2021 21:00,4,995.3,12.15,0,0
19-12-2021 21:00,19-12-2021 21:30,4.05,995.3,11.75,0,0
19-12-2021 21:30,19-12-2021 22:00,4,995.1,11.3,0,0
19-12-2021 22:00,19-12-2021 22:30,4.1,995.05,11.2,0,0
19-12-2021 22:30,19-12-2021 23:00,4,995,11.2,0,0
19-12-2021 23:00,19-12-2021 23:30,4.05,994.75,11.1,0,0
19-12-2021 23:30,20-12-2021 00:00,4,994.7,10.7,0,0
20-12-2021 00:00,20-12-2021 00:30,4.05,994.6,10.55,0,0
20-12-2021 00:30,20-12-2021 01:00,4.05,994.55,10.25,0,0
20-12-2021 01:00,20-12-2021 01:30,4.1,994.4,10.05,0,0
20-12-2021 01:30,20-12-2021 02:00,4,994.3,9.95,0,0
20-12-2021 02:00,20-12-2021 02:30,4.1,994.25,10.05,0,0
20-12-2021 02:30,20-12-2021 03:00,4.1,994.1,10.05,0,0
20-12-2021 03:00,20-12-2021 03:30,4.1,993.8,9.7,0,0
20-12-2021 03:30,20-12-2021 04:00,4.15,993.65,9.45,0,0
20-12-2021 04:00,20-12-2021 04:30,4.1,993.55,9.2,0,0
20-12-2021 04:30,20-12-2021 05:00,4.1,993.5,8.65,0,0
20-12-2021 05:00,20-12-2021 05:30,4.15,993.5,8.25,0,0
20-12-2021 05:30,20-12-2021 06:00,4.15,993.55,8.15,0,0
20-12-2021 06:00,20-12-2021 06:30,4.1,993.65,7.9,0,0
20-12-2021 06:30,20-12-2021 07:00,4.2,994,8.1,0,0
20-12-2021 07:00,20-12-2021 07:30,6.2,994.4,8.35,0,0
20-12-2021 07:30,20-12-2021 08:00,11.1,994.5,8.65,0,0
20-12-2021 08:00,20-12-2021 08:30,23.65,994.8,9.05,0,0
20-12-2021 08:30,20-12-2021 09:00,32.25,995.35,9.9,0,0
20-12-2021 09:00,20-12-2021 09:30,41.35,995.8,11.15,0,0
20-12-2021 09:30,20-12-2021 10:00,68.2,996.3,12.5,0,0
20-12-2021 10:00,20-12-2021 10:30,75.45,996.45,14.15,0,0
20-12-2021 10:30,20-12-2021 11:00,105.8,996.25,15.15,0,0
20-12-2021 11:00,20-12-2021 11:30,120.1,996,16.4,0,0
20-12-2021 11:30,20-12-2021 12:00,179.7,995.5,18.05,0,0
20-12-2021 12:00,20-12-2021 12:30,328.55,995,18.85,0,0
20-12-2021 12:30,20-12-2021 13:00,361.15,994.55,19.75,0,0
20-12-2021 13:00,20-12-2021 13:30,125.6,994,20.05,0,0
20-12-2021 13:30,20-12-2021 14:00,87,993.45,19.85,0,0
20-12-2021 14:00,20-12-2021 14:30,89.2,992.95,19.55,0,0
20-12-2021 14:30,20-12-2021 15:00,75.95,992.55,19.6,0,0
20-12-2021 15:00,20-12-2021 15:30,62.95,992.45,19.55,0,0
20-12-2021 15:30,20-12-2021 16:00,51.4,992.45,19.2,0,0
20-12-2021 16:00,20-12-2021 16:30,34.35,992.3,18.5,0,0
20-12-2021 16:30,20-12-2021 17:00,21.6,992.2,17.6,0,0
20-12-2021 17:00,20-12-2021 17:30,9.15,992.3,16.2,0,0
20-12-2021 17:30,20-12-2021 18:00,4.35,992.45,14.7,0,0
20-12-2021 18:00,20-12-2021 18:30,4.05,992.55,13.6,0,0
20-12-2021 18:30,20-12-2021 19:00,4.05,992.8,13.1,0,0
20-12-2021 19:00,20-12-2021 19:30,4.05,993.25,12.65,0,0
20-12-2021 19:30,20-12-2021 20:00,4.05,993.7,12.5,0,0
20-12-2021 20:00,20-12-2021 20:30,4,994.1,12.1,0,0
20-12-2021 20:30,20-12-2021 21:00,4.05,994.2,11.75,0,0
20-12-2021 21:00,20-12-2021 21:30,4,994.05,11.25,0,0
20-12-2021 21:30,20-12-2021 22:00,4,994.1,10.85,0,0
20-12-2021 22:00,20-12-2021 22:30,4,994.05,10.6,0,0
20-12-2021 22:30,20-12-2021 23:00,4.1,994.05,10.45,0,0
20-12-2021 23:00,20-12-2021 23:30,4,993.9,10.35,0,0
20-12-2021 23:30,21-12-2021 00:00,4.1,993.7,10.05,0,0
21-12-2021 00:00,21-12-2021 00:30,4.05,993.5,10.35,0,0
21-12-2021 00:30,21-12-2021 01:00,4.1,993.3,10.15,0,0
21-12-2021 01:00,21-12-2021 01:30,4.1,993.3,9.9,0,0
21-12-2021 01:30,21-12-2021 02:00,4.1,993.3,9.6,0,0
21-12-2021 02:00,21-12-2021 02:30,4.1,992.95,9.25,0,0
21-12-2021 02:30,21-12-2021 03:00,4.1,992.7,9,0,0
21-12-2021 03:00,21-12-2021 03:30,4.1,992.55,9.05,0,0
21-12-2021 03:30,21-12-2021 04:00,4.1,992.4,8.95,0,0
21-12-2021 04:00,21-12-2021 04:30,4.15,992.3,8.85,0,0
21-12-2021 04:30,21-12-2021 05:00,4.1,992.1,8.85,0,0
21-12-2021 05:00,21-12-2021 05:30,4.2,992.2,8.55,0,0
21-12-2021 05:30,21-12-2021 06:00,4.1,992.55,8.55,0,0
21-12-2021 06:00,21-12-2021 06:30,4.1,992.65,8.65,0,0
21-12-2021 06:30,21-12-2021 07:00,4.2,992.85,8.55,0,0
21-12-2021 07:00,21-12-2021 07:30,6.55,992.95,8.75,0,0
21-12-2021 07:30,21-12-2021 08:00,14.65,993.2,8.95,0,0
21-12-2021 08:00,21-12-2021 08:30,25,993.6,10,0,0
21-12-2021 08:30,21-12-2021 09:00,35.7,994,11.55,0,0
21-12-2021 09:00,21-12-2021 09:30,46.1,994.35,13.2,0,0
21-12-2021 09:30,21-12-2021 10:00,68.8,994.55,14.6,0,0
21-12-2021 10:00,21-12-2021 10:30,79.95,994.45,16.2,0,0
21-12-2021 10:30,21-12-2021 11:00,108.75,994.45,17.5,0,0
21-12-2021 11:00,21-12-2021 11:30,122.75,994.1,18.45,0,0
21-12-2021 11:30,21-12-2021 12:00,168.6,993.45,19.85,0,0
21-12-2021 12:00,21-12-2021 12:30,281.1,992.75,20.85,0,0
21-12-2021 12:30,21-12-2021 13:00,298.25,992.2,21.5,0,0
21-12-2021 13:00,21-12-2021 13:30,144.55,991.85,21.8,0,0
21-12-2021 13:30,21-12-2021 14:00,97.95,991.6,21.45,0,0
21-12-2021 14:00,21-12-2021 14:30,90.8,991.35,21.3,0,0
21-12-2021 14:30,21-12-2021 15:00,84.85,991.25,21.25,0,0
21-12-2021 15:00,21-12-2021 15:30,70.35,991,20.95,0,0
21-12-2021 15:30,21-12-2021 16:00,54.9,991,20.5,0,0
21-12-2021 16:00,21-12-2021 16:30,37.15,991.05,19.7,0,0
21-12-2021 16:30,21-12-2021 17:00,21.85,991.15,18.55,0,0
21-12-2021 17:00,21-12-2021 17:30,9.1,991.1,17,0,0
21-12-2021 17:30,21-12-2021 18:00,4.35,991.25,15.5,0,0
21-12-2021 18:00,21-12-2021 18:30,4,991.6,14.7,0,0
21-12-2021 18:30,21-12-2021 19:00,4.1,991.95,14.6,0,0
21-12-2021 19:00,21-12-2021 19:30,4.05,992.2,14.25,0,0
21-12-2021 19:30,21-12-2021 20:00,4.1,992,13.5,0,0
21-12-2021 20:00,21-12-2021 20:30,4.15,992.05,12.8,0,0
21-12-2021 20:30,21-12-2021 21:00,4.1,992.25,12.35,0,0
21-12-2021 21:00,21-12-2021 21:30,4.1,992.4,12.4,0,0
21-12-2021 21:30,21-12-2021 22:00,4.1,992.5,12.9,0,0
21-12-2021 22:00,21-12-2021 22:30,4.1,992.5,12.7,0,0
21-12-2021 22:30,21-12-2021 23:00,4.1,992.5,12.25,0,0
21-12-2021 23:00,21-12-2021 23:30,4.05,992.4,11.9,0,0
21-12-2021 23:30,22-12-2021 00:00,4.1,992.2,11.5,0,0
22-12-2021 00:00,22-12-2021 00:30,4.1,991.9,11.25,0,0
22-12-2021 00:30,22-12-2021 01:00,4.15,991.8,10.75,0,0
22-12-2021 01:00,22-12-2021 01:30,4.1,991.75,10.4,0,0
22-12-2021 01:30,22-12-2021 02:00,4.1,991.65,10.45,0,0
22-12-2021 02:00,22-12-2021 02:30,4.1,991.5,10.4,0,0
22-12-2021 02:30,22-12-2021 03:00,4.1,991.2,10.2,0,0
22-12-2021 03:00,22-12-2021 03:30,4.1,991.05,10,0,0
22-12-2021 03:30,22-12-2021 04:00,4.1,990.7,9.8,0,0
22-12-2021 04:00,22-12-2021 04:30,4.1,990.65,9.6,0,0
22-12-2021 04:30,22-12-2021 05:00,4.1,990.65,9.5,0,0
22-12-2021 05:00,22-12-2021 05:30,4.15,990.8,9.45,0,0
22-12-2021 05:30,22-12-2021 06:00,4.1,990.85,9.45,0,0
22-12-2021 06:00,22-12-2021 06:30,4.1,990.85,9.3,0,0
22-12-2021 06:30,22-12-2021 07:00,4.15,990.95,9.15,0,0
22-12-2021 07:00,22-12-2021 07:30,6.8,991.15,9.1,0,0
22-12-2021 07:30,22-12-2021 08:00,15.2,991.3,9.35,0,0
22-12-2021 08:00,22-12-2021 08:30,26.2,991.6,10.45,0,0
22-12-2021 08:30,22-12-2021 09:00,36.45,991.8,12.1,0,0
22-12-2021 09:00,22-12-2021 09:30,49.5,991.9,13.8,0,0
22-12-2021 09:30,22-12-2021 10:00,75.45,992.2,15.35,0,0
22-12-2021 10:00,22-12-2021 10:30,87.45,992.3,17.15,0,0
22-12-2021 10:30,22-12-2021 11:00,110.8,991.8,18.25,0,0
22-12-2021 11:00,22-12-2021 11:30,125.1,991.2,19.3,0,0
22-12-2021 11:30,22-12-2021 12:00,170.55,990.85,20.35,0,0
22-12-2021 12:00,22-12-2021 12:30,284.05,990.4,21.85,0,0
22-12-2021 12:30,22-12-2021 13:00,303.3,990.15,22.35,0,0
22-12-2021 13:00,22-12-2021 13:30,148.5,989.6,22.25,0,0
22-12-2021 13:30,22-12-2021 14:00,103.6,989,22.3,0,0
22-12-2021 14:00,22-12-2021 14:30,93.65,988.65,22.25,0,0
22-12-2021 14:30,22-12-2021 15:00,78.75,988.4,22,0,0
22-12-2021 15:00,22-12-2021 15:30,68.8,988.1,21.8,0,0
22-12-2021 15:30,22-12-2021 16:00,53.15,987.95,21.4,0,0
22-12-2021 16:00,22-12-2021 16:30,35.8,987.9,20.6,0,0
22-12-2021 16:30,22-12-2021 17:00,18.2,988,19.05,0,0
22-12-2021 17:00,22-12-2021 17:30,9.9,988.05,17.75,0,0
22-12-2021 17:30,22-12-2021 18:00,4.45,988.4,17.1,0,0
22-12-2021 18:00,22-12-2021 18:30,4.1,988.65,16.4,0,0
22-12-2021 18:30,22-12-2021 19:00,4.1,988.8,15.05,0,0
22-12-2021 19:00,22-12-2021 19:30,4.1,989,14.55,0,0
22-12-2021 19:30,22-12-2021 20:00,4.1,989.55,14,0,0
22-12-2021 20:00,22-12-2021 20:30,4.1,990,13.5,0,0
22-12-2021 20:30,22-12-2021 21:00,4.1,990.15,13.4,0,0
22-12-2021 21:00,22-12-2021 21:30,4.1,990.25,13,0,0
22-12-2021 21:30,22-12-2021 22:00,4.05,990.3,12.9,0,0
22-12-2021 22:00,22-12-2021 22:30,4.1,990.4,12.65,0,0
22-12-2021 22:30,22-12-2021 23:00,4.1,990.55,12.6,0,0
22-12-2021 23:00,22-12-2021 23:30,4.05,990.4,12.25,0,0
22-12-2021 23:30,23-12-2021 00:00,4.1,990.15,11.9,0,0
23-12-2021 00:00,23-12-2021 00:30,4.05,990.2,11.65,0,0
23-12-2021 00:30,23-12-2021 01:00,4,990.15,11.45,0,0
23-12-2021 01:00,23-12-2021 01:30,4,989.9,11.25,0,0
23-12-2021 01:30,23-12-2021 02:00,4,989.9,11.1,0,0
23-12-2021 02:00,23-12-2021 02:30,4.05,989.9,11.05,0,0
23-12-2021 02:30,23-12-2021 03:00,4.05,989.75,10.85,0,0
23-12-2021 03:00,23-12-2021 03:30,4.1,989.45,10.75,0,0
23-12-2021 03:30,23-12-2021 04:00,4.1,989.15,10.45,0,0
23-12-2021 04:00,23-12-2021 04:30,4.1,988.95,10.45,0,0
23-12-2021 04:30,23-12-2021 05:00,4.1,988.95,10.4,0,0
23-12-2021 05:00,23-12-2021 05:30,4.1,988.85,10.45,0,0
23-12-2021 05:30,23-12-2021 06:00,4.15,989.05,10.35,0,0
23-12-2021 06:00,23-12-2021 06:30,4.15,989.45,10.35,0,0
23-12-2021 06:30,23-12-2021 07:00,4.2,990,10.4,0,0
23-12-2021 07:00,23-12-2021 07:30,6.55,990.45,10.3,0,0
23-12-2021 07:30,23-12-2021 08:00,15.25,990.8,10.5,0,0
23-12-2021 08:00,23-12-2021 08:30,27.05,991.2,11.5,0,0
23-12-2021 08:30,23-12-2021 09:00,45.15,991.65,12.9,0,0
23-12-2021 09:00,23-12-2021 09:30,51.4,991.9,14.05,0,0
23-12-2021 09:30,23-12-2021 10:00,72.15,992.05,15.45,0,0
23-12-2021 10:00,23-12-2021 10:30,88.2,992.35,16.95,0,0
23-12-2021 10:30,23-12-2021 11:00,109.85,992.15,18.3,0,0
23-12-2021 11:00,23-12-2021 11:30,122.25,991.95,18.9,0,0
23-12-2021 11:30,23-12-2021 12:00,156.3,991.4,19.55,0,0
23-12-2021 12:00,23-12-2021 12:30,234.3,990.8,20.55,0,0
23-12-2021 12:30,23-12-2021 13:00,273.1,990.3,20.85,0,0
23-12-2021 13:00,23-12-2021 13:30,141.75,989.6,21.3,0,0
23-12-2021 13:30,23-12-2021 14:00,99.1,989,20.75,0,0
23-12-2021 14:00,23-12-2021 14:30,97.35,988.55,20.65,0,0
23-12-2021 14:30,23-12-2021 15:00,89.55,988.15,20.8,0,0
23-12-2021 15:00,23-12-2021 15:30,75.25,987.85,20.75,0,0
23-12-2021 15:30,23-12-2021 16:00,61.1,987.7,20.7,0,0
23-12-2021 16:00,23-12-2021 16:30,45.2,987.6,20.45,0,0
23-12-2021 16:30,23-12-2021 17:00,22.35,987.7,19.65,0,0
23-12-2021 17:00,23-12-2021 17:30,8.8,988.05,17.7,0,0
23-12-2021 17:30,23-12-2021 18:00,4.35,988.2,16.1,0,0
23-12-2021 18:00,23-12-2021 18:30,4.05,988.5,15.4,0,0
23-12-2021 18:30,23-12-2021 19:00,4.1,988.95,15.25,0,0
23-12-2021 19:00,23-12-2021 19:30,4.1,989.05,14.9,0,0
23-12-2021 19:30,23-12-2021 20:00,4.1,989.4,14.75,0,0
23-12-2021 20:00,23-12-2021 20:30,4.1,989.8,14.4,0,0
23-12-2021 20:30,23-12-2021 21:00,4.1,989.8,13.7,0,0
23-12-2021 21:00,23-12-2021 21:30,4.1,989.95,13.55,0,0
23-12-2021 21:30,23-12-2021 22:00,4.15,990,13.4,0,0
23-12-2021 22:00,23-12-2021 22:30,4.15,990.05,13.25,0,0
23-12-2021 22:30,23-12-2021 23:00,4.1,990,12.95,0,0
23-12-2021 23:00,23-12-2021 23:30,4.15,989.95,12.85,0,0
23-12-2021 23:30,24-12-2021 00:00,4.2,989.9,12.6,0,0
24-12-2021 00:00,24-12-2021 00:30,4.15,989.9,12.4,0,0
24-12-2021 00:30,24-12-2021 01:00,4.15,989.75,12.2,0,0
24-12-2021 01:00,24-12-2021 01:30,4.15,989.65,12.25,0,0
24-12-2021 01:30,24-12-2021 02:00,4.2,989.45,12.15,0,0
24-12-2021 02:00,24-12-2021 02:30,4.1,989.15,12.2,0,0
24-12-2021 02:30,24-12-2021 03:00,4.15,989.05,12.3,0,0
24-12-2021 03:00,24-12-2021 03:30,4.2,988.9,12.4,0,0
24-12-2021 03:30,24-12-2021 04:00,4.1,988.7,12,0,0
24-12-2021 04:00,24-12-2021 04:30,4.15,988.6,12.25,0,0
24-12-2021 04:30,24-12-2021 05:00,4.1,988.55,11.55,0,0
24-12-2021 05:00,24-12-2021 05:30,4.1,988.55,11.2,0,0
24-12-2021 05:30,24-12-2021 06:00,4.1,988.55,11.15,0,0
24-12-2021 06:00,24-12-2021 06:30,4.15,988.8,11,0,0
24-12-2021 06:30,24-12-2021 07:00,4.15,989,10.95,0,0
24-12-2021 07:00,24-12-2021 07:30,5.8,989.2,10.7,0,0
24-12-2021 07:30,24-12-2021 08:00,14.4,989.6,11,0,0
24-12-2021 08:00,24-12-2021 08:30,25.35,989.95,11.6,0,0
24-12-2021 08:30,24-12-2021 09:00,36.45,990.45,12.85,0,0
24-12-2021 09:00,24-12-2021 09:30,49.5,990.85,14.55,0,0
24-12-2021 09:30,24-12-2021 10:00,76.7,991.2,15.7,0,0
24-12-2021 10:00,24-12-2021 10:30,92.25,991.4,16.8,0,0
24-12-2021 10:30,24-12-2021 11:00,118.5,991.2,17.9,0,0
24-12-2021 11:00,24-12-2021 11:30,139.4,990.75,18.55,0,0
24-12-2021 11:30,24-12-2021 12:00,186.5,990.35,19.85,0,0
