From Date,To Date,Toluene,Temp,RH,WS,WD
04-09-2021 20:45,04-09-2021 21:00,7.6,None,83.9,0.7,169
04-09-2021 21:00,04-09-2021 21:15,7.6,None,84,0.8,164.2
04-09-2021 21:15,04-09-2021 21:30,7.6,None,83.3,1.1,172.5
04-09-2021 21:30,04-09-2021 21:45,7.6,None,83.1,0.7,198.6
04-09-2021 21:45,04-09-2021 22:00,7.8,None,83.8,0.7,237.7
04-09-2021 22:00,04-09-2021 22:15,6.9,None,83.2,1,258.2
04-09-2021 22:15,04-09-2021 22:30,4.5,None,83.6,0.9,251.2
04-09-2021 22:30,04-09-2021 22:45,2.7,None,83.8,1.6,258.6
04-09-2021 22:45,04-09-2021 23:00,1.3,None,84.1,1.6,253.7
04-09-2021 23:00,04-09-2021 23:15,1,None,84.1,1.2,238.2
04-09-2021 23:15,04-09-2021 23:30,1.7,None,84.1,1.3,233.4
04-09-2021 23:30,04-09-2021 23:45,2.2,None,83.9,0.8,217
04-09-2021 23:45,05-09-2021 00:00,3.3,None,84.1,0.7,223.8
05-09-2021 00:00,05-09-2021 00:15,3.6,None,84,0.7,262.5
05-09-2021 00:15,05-09-2021 00:30,4.1,None,83.9,1.2,267
05-09-2021 00:30,05-09-2021 00:45,4.1,None,84,1.4,255.7
05-09-2021 00:45,05-09-2021 01:00,4.1,None,84,0.9,237.3
05-09-2021 01:00,05-09-2021 01:15,3.7,None,84,1,253.2
05-09-2021 01:15,05-09-2021 01:30,3.5,None,84,0.6,194.9
05-09-2021 01:30,05-09-2021 01:45,3.4,None,84,0.9,130
05-09-2021 01:45,05-09-2021 02:00,3.7,None,83.9,1,93.8
05-09-2021 02:00,05-09-2021 02:15,3.9,None,83,0.9,73.1
05-09-2021 02:15,05-09-2021 02:30,3.9,None,82.9,0.9,70.7
05-09-2021 02:30,05-09-2021 02:45,3.5,None,82.9,1,55.1
05-09-2021 02:45,05-09-2021 03:00,3.1,None,82.9,0.7,44.5
05-09-2021 03:00,05-09-2021 03:15,2.8,None,83.6,0.7,95.5
05-09-2021 03:15,05-09-2021 03:30,2.4,None,83.1,0.6,83
05-09-2021 03:30,05-09-2021 03:45,2.3,None,82.9,0.7,95.5
05-09-2021 03:45,05-09-2021 04:00,2.3,None,82.9,0.5,105.4
05-09-2021 04:00,05-09-2021 04:15,2.3,None,82.9,1,152.6
05-09-2021 04:15,05-09-2021 04:30,2.4,None,82.9,0.9,156
05-09-2021 04:30,05-09-2021 04:45,2.3,None,82.9,1.3,148.4
05-09-2021 04:45,05-09-2021 05:00,2.2,None,82.9,1.3,132.9
05-09-2021 05:00,05-09-2021 05:15,2.2,None,82.9,1.4,136.9
05-09-2021 05:15,05-09-2021 05:30,1.7,None,83.1,1.3,124.7
05-09-2021 05:30,05-09-2021 05:45,1.2,None,83.4,1.1,121.4
05-09-2021 05:45,05-09-2021 06:00,1.1,None,83.2,1.2,131.4
05-09-2021 06:00,05-09-2021 06:15,1,None,83.7,1.3,143.4
05-09-2021 06:15,05-09-2021 06:30,1,None,83.8,0.9,143.2
05-09-2021 06:30,05-09-2021 06:45,1,None,84,0.7,125
05-09-2021 06:45,05-09-2021 07:00,1,None,84,0.8,114
05-09-2021 07:00,05-09-2021 07:15,0.9,None,84.1,0.7,125.5
05-09-2021 07:15,05-09-2021 07:30,0.9,None,82.5,1,158.2
05-09-2021 07:30,05-09-2021 07:45,0.8,None,77.7,1.8,166.4
05-09-2021 07:45,05-09-2021 08:00,0.8,None,75.7,1.8,182
05-09-2021 08:00,05-09-2021 08:15,0.8,None,72.1,1.9,185.3
05-09-2021 08:15,05-09-2021 08:30,0.8,None,69.8,1.7,182.3
05-09-2021 08:30,05-09-2021 08:45,0.8,None,66.7,1.7,189.1
05-09-2021 08:45,05-09-2021 09:00,1,None,63.6,1.5,180.9
05-09-2021 09:00,05-09-2021 09:15,1,None,61.3,1.6,187.4
05-09-2021 09:15,05-09-2021 09:30,1,None,59.1,1.6,178.7
05-09-2021 09:30,05-09-2021 09:45,0.8,None,58.1,1.6,191.2
05-09-2021 09:45,05-09-2021 10:00,1,None,57.8,1.4,212.8
05-09-2021 10:00,05-09-2021 10:15,0.9,None,57.4,1.2,228
05-09-2021 10:15,05-09-2021 10:30,0.8,None,55.8,1.3,206.1
05-09-2021 10:30,05-09-2021 10:45,0.8,None,55.5,1.2,217.9
05-09-2021 10:45,05-09-2021 11:00,0.6,None,54.7,1.3,204.3
05-09-2021 11:00,05-09-2021 11:15,0.6,None,52.7,1.3,219.9
05-09-2021 11:15,05-09-2021 11:30,0.4,None,52.4,1.9,244.3
05-09-2021 11:30,05-09-2021 11:45,0.4,None,53,1.5,238.6
05-09-2021 11:45,05-09-2021 12:00,0.3,None,52.6,1.5,253.4
05-09-2021 12:00,05-09-2021 12:15,0.2,None,59.3,1.9,257.7
05-09-2021 12:15,05-09-2021 12:30,0.3,None,62.4,2,252.3
05-09-2021 12:30,05-09-2021 12:45,0.3,None,67.1,2.6,246.8
05-09-2021 12:45,05-09-2021 13:00,0.2,None,64.8,1.7,276.3
05-09-2021 13:00,05-09-2021 13:15,0.3,None,59.3,1.5,308.5
05-09-2021 13:15,05-09-2021 13:30,0.2,None,57,1.4,276.1
05-09-2021 13:30,05-09-2021 13:45,0.1,None,57.2,1.4,278.3
05-09-2021 13:45,05-09-2021 14:00,0.2,None,56.9,1.4,299.3
05-09-2021 14:00,05-09-2021 14:15,0.2,None,55.7,1.4,286.2
05-09-2021 14:15,05-09-2021 14:30,0.3,None,52.9,1.1,331.9
05-09-2021 14:30,05-09-2021 14:45,0.2,None,None,None,None
05-09-2021 14:45,05-09-2021 15:00,0.2,None,None,None,None
05-09-2021 15:00,05-09-2021 15:15,0.2,None,None,None,None
05-09-2021 15:15,05-09-2021 15:30,0,None,None,None,None
05-09-2021 15:30,05-09-2021 15:45,0,None,None,None,None
05-09-2021 15:45,05-09-2021 16:00,0,None,None,None,None
05-09-2021 16:00,05-09-2021 16:15,0.1,None,None,None,None
05-09-2021 16:15,05-09-2021 16:30,0.2,None,None,None,None
05-09-2021 16:30,05-09-2021 16:45,0.3,None,None,None,None
05-09-2021 16:45,05-09-2021 17:00,None,None,None,None,None
05-09-2021 17:00,05-09-2021 17:15,None,None,None,None,None
05-09-2021 17:15,05-09-2021 17:30,None,None,None,None,None
05-09-2021 17:30,05-09-2021 17:45,None,None,None,None,None
05-09-2021 17:45,05-09-2021 18:00,None,None,None,None,None
05-09-2021 18:00,05-09-2021 18:15,None,None,None,None,None
05-09-2021 18:15,05-09-2021 18:30,None,None,None,None,None
05-09-2021 18:30,05-09-2021 18:45,None,None,None,None,None
05-09-2021 18:45,05-09-2021 19:00,None,None,None,None,None
05-09-2021 19:00,05-09-2021 19:15,None,None,None,None,None
05-09-2021 19:15,05-09-2021 19:30,None,None,None,None,None
05-09-2021 19:30,05-09-2021 19:45,None,None,None,None,None
05-09-2021 19:45,05-09-2021 20:00,None,None,None,None,None
05-09-2021 20:00,05-09-2021 20:15,None,None,None,None,None
05-09-2021 20:15,05-09-2021 20:30,None,None,None,None,None
05-09-2021 20:30,05-09-2021 20:45,None,None,None,None,None
05-09-2021 20:45,05-09-2021 21:00,None,None,None,None,None
05-09-2021 21:00,05-09-2021 21:15,None,None,None,None,None
05-09-2021 21:15,05-09-2021 21:30,None,None,None,None,None
05-09-2021 21:30,05-09-2021 21:45,None,None,None,None,None
05-09-2021 21:45,05-09-2021 22:00,None,None,None,None,None
05-09-2021 22:00,05-09-2021 22:15,None,None,None,None,None
05-09-2021 22:15,05-09-2021 22:30,None,None,None,None,None
05-09-2021 22:30,05-09-2021 22:45,None,None,None,None,None
05-09-2021 22:45,05-09-2021 23:00,None,None,None,None,None
05-09-2021 23:00,05-09-2021 23:15,None,None,None,None,None
05-09-2021 23:15,05-09-2021 23:30,None,None,None,None,None
05-09-2021 23:30,05-09-2021 23:45,None,None,None,None,None
05-09-2021 23:45,06-09-2021 00:00,None,None,None,None,None
06-09-2021 00:00,06-09-2021 00:15,None,None,None,None,None
06-09-2021 00:15,06-09-2021 00:30,None,None,None,None,None
06-09-2021 00:30,06-09-2021 00:45,None,None,None,None,None
06-09-2021 00:45,06-09-2021 01:00,None,None,None,None,None
06-09-2021 01:00,06-09-2021 01:15,None,None,None,None,None
06-09-2021 01:15,06-09-2021 01:30,None,None,None,None,None
06-09-2021 01:30,06-09-2021 01:45,None,None,None,None,None
06-09-2021 01:45,06-09-2021 02:00,None,None,None,None,None
06-09-2021 02:00,06-09-2021 02:15,None,None,None,None,None
06-09-2021 02:15,06-09-2021 02:30,None,None,None,None,None
06-09-2021 02:30,06-09-2021 02:45,None,None,None,None,None
06-09-2021 02:45,06-09-2021 03:00,None,None,None,None,None
06-09-2021 03:00,06-09-2021 03:15,None,None,None,None,None
06-09-2021 03:15,06-09-2021 03:30,None,None,None,None,None
06-09-2021 03:30,06-09-2021 03:45,None,None,None,None,None
06-09-2021 03:45,06-09-2021 04:00,None,None,None,None,None
06-09-2021 04:00,06-09-2021 04:15,None,None,None,None,None
06-09-2021 04:15,06-09-2021 04:30,None,None,None,None,None
06-09-2021 04:30,06-09-2021 04:45,None,None,None,None,None
06-09-2021 04:45,06-09-2021 05:00,None,None,None,None,None
06-09-2021 05:00,06-09-2021 05:15,None,None,None,None,None
06-09-2021 05:15,06-09-2021 05:30,None,None,None,None,None
06-09-2021 05:30,06-09-2021 05:45,None,None,None,None,None
06-09-2021 05:45,06-09-2021 06:00,None,None,None,None,None
06-09-2021 06:00,06-09-2021 06:15,None,None,None,None,None
06-09-2021 06:15,06-09-2021 06:30,None,None,None,None,None
06-09-2021 06:30,06-09-2021 06:45,None,None,None,None,None
06-09-2021 06:45,06-09-2021 07:00,None,None,None,None,None
06-09-2021 07:00,06-09-2021 07:15,None,None,None,None,None
06-09-2021 07:15,06-09-2021 07:30,None,None,None,None,None
06-09-2021 07:30,06-09-2021 07:45,None,None,None,None,None
06-09-2021 07:45,06-09-2021 08:00,None,None,None,None,None
06-09-2021 08:00,06-09-2021 08:15,None,None,None,None,None
06-09-2021 08:15,06-09-2021 08:30,None,None,None,None,None
06-09-2021 08:30,06-09-2021 08:45,None,None,None,None,None
06-09-2021 08:45,06-09-2021 09:00,None,None,None,None,None
06-09-2021 09:00,06-09-2021 09:15,None,None,None,None,None
06-09-2021 09:15,06-09-2021 09:30,None,None,None,None,None
06-09-2021 09:30,06-09-2021 09:45,None,None,None,None,None
06-09-2021 09:45,06-09-2021 10:00,None,None,None,None,None
06-09-2021 10:00,06-09-2021 10:15,None,None,None,None,None
06-09-2021 10:15,06-09-2021 10:30,None,None,None,None,None
06-09-2021 10:30,06-09-2021 10:45,None,None,None,None,None
06-09-2021 10:45,06-09-2021 11:00,0.8,None,None,None,None
06-09-2021 11:00,06-09-2021 11:15,0.7,None,None,None,None
06-09-2021 11:15,06-09-2021 11:30,0.5,None,47.2,1.4,234.6
06-09-2021 11:30,06-09-2021 11:45,0.5,None,46.3,0.8,232.6
06-09-2021 11:45,06-09-2021 12:00,0.5,None,46.1,1,168.8
06-09-2021 12:00,06-09-2021 12:15,0.5,None,51.3,1.5,110.2
06-09-2021 12:15,06-09-2021 12:30,0.5,None,55.4,1.5,122.2
06-09-2021 12:30,06-09-2021 12:45,0.6,None,57.4,1,125.4
06-09-2021 12:45,06-09-2021 13:00,0.8,None,55.1,1.1,138.2
06-09-2021 13:00,06-09-2021 13:15,0.7,None,52.5,1.8,170.1
06-09-2021 13:15,06-09-2021 13:30,0.6,None,50.1,2.3,174
06-09-2021 13:30,06-09-2021 13:45,0.5,None,48,1.3,169.7
06-09-2021 13:45,06-09-2021 14:00,0.5,None,47,1,185.9
06-09-2021 14:00,06-09-2021 14:15,0.4,None,46.3,0.9,185.3
06-09-2021 14:15,06-09-2021 14:30,0.3,None,45.9,0.9,178.6
06-09-2021 14:30,06-09-2021 14:45,0.3,None,47.6,0.8,206.1
06-09-2021 14:45,06-09-2021 15:00,0.2,None,47.6,0.5,245
06-09-2021 15:00,06-09-2021 15:15,0.3,None,47.2,0.7,274.2
06-09-2021 15:15,06-09-2021 15:30,0.2,None,48.6,0.8,265.5
06-09-2021 15:30,06-09-2021 15:45,0.4,None,48.9,0.7,203.6
06-09-2021 15:45,06-09-2021 16:00,0.3,None,48.4,0.3,192.4
06-09-2021 16:00,06-09-2021 16:15,0.3,None,50.7,0.6,274.5
06-09-2021 16:15,06-09-2021 16:30,0.2,None,50.3,0.6,317.8
06-09-2021 16:30,06-09-2021 16:45,0.2,None,50.3,0.7,115.8
06-09-2021 16:45,06-09-2021 17:00,0.3,None,52.4,None,None
06-09-2021 17:00,06-09-2021 17:15,0.2,None,51.2,None,None
06-09-2021 17:15,06-09-2021 17:30,0.3,None,51.7,None,None
06-09-2021 17:30,06-09-2021 17:45,0.3,None,51.2,0.3,180.9
06-09-2021 17:45,06-09-2021 18:00,0.3,None,53.2,0.1,210
06-09-2021 18:00,06-09-2021 18:15,0.2,None,56.7,0.4,314.6
06-09-2021 18:15,06-09-2021 18:30,0.2,None,60,0.4,247.8
06-09-2021 18:30,06-09-2021 18:45,0.2,None,60.3,0.4,305.1
06-09-2021 18:45,06-09-2021 19:00,0.3,None,63.7,0.4,319.2
06-09-2021 19:00,06-09-2021 19:15,0.3,None,66.9,0.5,343.2
06-09-2021 19:15,06-09-2021 19:30,0.4,None,66.1,0.8,65.2
06-09-2021 19:30,06-09-2021 19:45,0.3,None,64.8,1.2,49.9
06-09-2021 19:45,06-09-2021 20:00,0.5,None,65.2,0.9,39.8
06-09-2021 20:00,06-09-2021 20:15,0.4,None,65,0.8,38.5
06-09-2021 20:15,06-09-2021 20:30,0.9,None,67.5,1,72.2
06-09-2021 20:30,06-09-2021 20:45,2.3,None,69.2,0.9,107.6
06-09-2021 20:45,06-09-2021 21:00,1.9,None,70.1,1.2,124.5
06-09-2021 21:00,06-09-2021 21:15,4,None,69.9,1.1,132.3
06-09-2021 21:15,06-09-2021 21:30,6.5,None,70.6,1.4,129.4
06-09-2021 21:30,06-09-2021 21:45,6.9,None,70.7,1.3,133.8
06-09-2021 21:45,06-09-2021 22:00,5.8,None,70.7,1.2,127.3
06-09-2021 22:00,06-09-2021 22:15,4.2,None,70.9,1.2,134.5
06-09-2021 22:15,06-09-2021 22:30,3.5,None,71.7,1.1,119.5
06-09-2021 22:30,06-09-2021 22:45,3.3,None,72.2,1.3,140.8
06-09-2021 22:45,06-09-2021 23:00,3.3,None,73.3,1.1,135.9
06-09-2021 23:00,06-09-2021 23:15,3,None,73.8,1.1,154.1
06-09-2021 23:15,06-09-2021 23:30,2.8,None,75,1.4,171.7
06-09-2021 23:30,06-09-2021 23:45,2.7,None,73.8,2,190.1
06-09-2021 23:45,07-09-2021 00:00,2.7,None,72,2.3,186.9
07-09-2021 00:00,07-09-2021 00:15,1.7,None,72.3,2.5,185.7
07-09-2021 00:15,07-09-2021 00:30,1.1,None,72.6,2.8,187.3
07-09-2021 00:30,07-09-2021 00:45,0.9,None,72.9,2.4,187.2
07-09-2021 00:45,07-09-2021 01:00,0.8,None,73.6,2.1,185
07-09-2021 01:00,07-09-2021 01:15,1,None,73.1,2,184.8
07-09-2021 01:15,07-09-2021 01:30,0.9,None,72.8,2,182.7
07-09-2021 01:30,07-09-2021 01:45,0.9,None,73,1.9,178.6
07-09-2021 01:45,07-09-2021 02:00,0.9,None,73,2.1,181.6
07-09-2021 02:00,07-09-2021 02:15,0.8,None,73,2,181.4
07-09-2021 02:15,07-09-2021 02:30,0.6,None,73.6,2,174.6
07-09-2021 02:30,07-09-2021 02:45,0.6,None,74.4,1.8,172.3
07-09-2021 02:45,07-09-2021 03:00,0.7,None,75.3,1.6,164.4
07-09-2021 03:00,07-09-2021 03:15,0.7,None,76.3,1.6,170.7
07-09-2021 03:15,07-09-2021 03:30,0.7,None,76.7,1.4,163.6
07-09-2021 03:30,07-09-2021 03:45,0.7,None,77.3,1.3,161.7
07-09-2021 03:45,07-09-2021 04:00,0.8,None,78.1,1.3,165.7
07-09-2021 04:00,07-09-2021 04:15,0.6,None,78.3,1.2,138.1
07-09-2021 04:15,07-09-2021 04:30,0.5,None,78.3,1.4,144.8
07-09-2021 04:30,07-09-2021 04:45,0.5,None,78.4,1.2,131.9
07-09-2021 04:45,07-09-2021 05:00,0.5,None,78.3,1.4,143.9
07-09-2021 05:00,07-09-2021 05:15,0.5,None,78.4,1.2,142.8
07-09-2021 05:15,07-09-2021 05:30,0.4,None,78.4,1.1,136.7
07-09-2021 05:30,07-09-2021 05:45,0.4,None,78.4,1.2,134.3
07-09-2021 05:45,07-09-2021 06:00,0.4,None,78,1.3,132.9
07-09-2021 06:00,07-09-2021 06:15,0.3,None,77.6,1.6,142.2
07-09-2021 06:15,07-09-2021 06:30,0.4,None,76.8,2.1,154.5
07-09-2021 06:30,07-09-2021 06:45,0.4,None,76.7,1.7,152.3
07-09-2021 06:45,07-09-2021 07:00,0.4,None,77,1.4,143.9
07-09-2021 07:00,07-09-2021 07:15,0.4,None,76,1.2,128.9
07-09-2021 07:15,07-09-2021 07:30,0.3,None,74.1,1.1,131.7
07-09-2021 07:30,07-09-2021 07:45,0.4,None,72.7,1.5,143.8
07-09-2021 07:45,07-09-2021 08:00,0.6,None,71.4,1.8,145.3
07-09-2021 08:00,07-09-2021 08:15,0.7,None,70.8,1.9,149.4
07-09-2021 08:15,07-09-2021 08:30,0.8,None,70.1,2,153.7
07-09-2021 08:30,07-09-2021 08:45,0.9,None,69.3,1.7,155.4
07-09-2021 08:45,07-09-2021 09:00,0.8,None,68.9,1.5,147.2
07-09-2021 09:00,07-09-2021 09:15,0.8,None,68.2,1.4,141.4
07-09-2021 09:15,07-09-2021 09:30,0.6,None,67.6,1.8,147.7
07-09-2021 09:30,07-09-2021 09:45,0.6,None,66.7,1.9,142.1
07-09-2021 09:45,07-09-2021 10:00,0.5,None,65.6,2.2,145.6
07-09-2021 10:00,07-09-2021 10:15,0.4,None,65.7,2.2,150.4
07-09-2021 10:15,07-09-2021 10:30,0.5,None,64.2,1.8,159.9
07-09-2021 10:30,07-09-2021 10:45,0.4,None,62.9,2.3,161.7
07-09-2021 10:45,07-09-2021 11:00,0.5,None,62.2,2.3,157.2
07-09-2021 11:00,07-09-2021 11:15,0.6,None,60,2.6,153
07-09-2021 11:15,07-09-2021 11:30,0.6,None,59.8,2.3,151.7
07-09-2021 11:30,07-09-2021 11:45,0.5,None,57.7,1.9,136
07-09-2021 11:45,07-09-2021 12:00,0.5,None,56.8,2,140
07-09-2021 12:00,07-09-2021 12:15,0.4,None,57.3,2.1,149.1
07-09-2021 12:15,07-09-2021 12:30,0.4,None,57.4,2,149
07-09-2021 12:30,07-09-2021 12:45,0.4,None,58.1,2.3,155.6
07-09-2021 12:45,07-09-2021 13:00,0.3,None,57.6,2.3,148
07-09-2021 13:00,07-09-2021 13:15,0.3,None,57.1,2.2,146.4
07-09-2021 13:15,07-09-2021 13:30,0.4,None,55.9,2,144.6
07-09-2021 13:30,07-09-2021 13:45,0.3,None,55.9,1.9,135.7
07-09-2021 13:45,07-09-2021 14:00,0.4,None,56.7,2.2,144
07-09-2021 14:00,07-09-2021 14:15,0.3,None,56.2,2.1,145.5
07-09-2021 14:15,07-09-2021 14:30,0.3,None,55.3,1.6,125.4
07-09-2021 14:30,07-09-2021 14:45,0.3,None,54.3,1.5,131.8
07-09-2021 14:45,07-09-2021 15:00,0.3,None,54.2,1.5,115.7
07-09-2021 15:00,07-09-2021 15:15,0.3,None,54.9,1.8,109.6
07-09-2021 15:15,07-09-2021 15:30,0.3,None,55.6,1.3,102.8
07-09-2021 15:30,07-09-2021 15:45,0.3,None,55.6,1.1,102.9
07-09-2021 15:45,07-09-2021 16:00,0.3,None,55.2,0.7,102.2
07-09-2021 16:00,07-09-2021 16:15,0.4,None,55.2,1,100.2
07-09-2021 16:15,07-09-2021 16:30,0.4,None,55.5,1.1,125.3
07-09-2021 16:30,07-09-2021 16:45,0.7,None,55.6,1,118
07-09-2021 16:45,07-09-2021 17:00,0.7,None,56.6,1.1,125.8
07-09-2021 17:00,07-09-2021 17:15,0.7,None,57.6,1,97.9
07-09-2021 17:15,07-09-2021 17:30,0.9,None,57.1,1.2,123.8
07-09-2021 17:30,07-09-2021 17:45,1,None,57.7,0.9,118.1
07-09-2021 17:45,07-09-2021 18:00,0.8,None,59,1.3,149.6
07-09-2021 18:00,07-09-2021 18:15,0.7,None,67.1,1.1,92.5
07-09-2021 18:15,07-09-2021 18:30,1,None,73.4,1.8,51.6
07-09-2021 18:30,07-09-2021 18:45,1,None,77.2,1.2,98.8
07-09-2021 18:45,07-09-2021 19:00,1.3,None,78.3,1.2,91.1
07-09-2021 19:00,07-09-2021 19:15,1,None,78.1,1.6,84.6
07-09-2021 19:15,07-09-2021 19:30,1,None,77.2,3,81.6
07-09-2021 19:30,07-09-2021 19:45,1,None,78,2.4,59.4
07-09-2021 19:45,07-09-2021 20:00,1.5,None,78.2,2.2,66.4
07-09-2021 20:00,07-09-2021 20:15,0.6,None,78.3,2.1,63.2
07-09-2021 20:15,07-09-2021 20:30,0.3,None,78.4,1.4,81.5
07-09-2021 20:30,07-09-2021 20:45,0.6,None,78.5,1.4,69.2
07-09-2021 20:45,07-09-2021 21:00,0.4,None,78.5,1.2,75.1
07-09-2021 21:00,07-09-2021 21:15,0.4,None,78.6,1.3,44.6
07-09-2021 21:15,07-09-2021 21:30,1.3,None,78.6,1.3,67.8
07-09-2021 21:30,07-09-2021 21:45,2.3,None,78.7,1.3,68.4
07-09-2021 21:45,07-09-2021 22:00,3,None,78.7,0.8,81.2
07-09-2021 22:00,07-09-2021 22:15,4.2,None,79.4,0.8,82.7
07-09-2021 22:15,07-09-2021 22:30,4.6,None,79.6,0.9,85.4
07-09-2021 22:30,07-09-2021 22:45,5,None,79.6,0.9,100
07-09-2021 22:45,07-09-2021 23:00,6.1,None,79.6,1.1,116.9
07-09-2021 23:00,07-09-2021 23:15,6.7,None,79.5,1.1,115.2
07-09-2021 23:15,07-09-2021 23:30,6.5,None,79.5,0.9,116.2
07-09-2021 23:30,07-09-2021 23:45,4.9,None,79.6,0.9,113.2
07-09-2021 23:45,08-09-2021 00:00,4.5,None,79.9,0.9,103.3
08-09-2021 00:00,08-09-2021 00:15,4.5,None,79.6,0.9,111.9
08-09-2021 00:15,08-09-2021 00:30,4.7,None,79.6,0.9,114.3
08-09-2021 00:30,08-09-2021 00:45,4.6,None,79.6,1.2,123.9
08-09-2021 00:45,08-09-2021 01:00,4.3,None,79.3,1.3,127.1
08-09-2021 01:00,08-09-2021 01:15,3.8,None,78.7,1.8,135.9
08-09-2021 01:15,08-09-2021 01:30,3.3,None,78.3,2.4,141.9
08-09-2021 01:30,08-09-2021 01:45,2.5,None,78.2,2.4,142.1
08-09-2021 01:45,08-09-2021 02:00,1.8,None,78.2,2.5,144.1
08-09-2021 02:00,08-09-2021 02:15,1.3,None,78.1,2.5,144.9
08-09-2021 02:15,08-09-2021 02:30,0.9,None,77.7,2.5,146.9
08-09-2021 02:30,08-09-2021 02:45,0.8,None,77.8,2,143.7
08-09-2021 02:45,08-09-2021 03:00,0.7,None,78.1,1.9,139.2
08-09-2021 03:00,08-09-2021 03:15,0.6,None,78.2,1.8,132.4
08-09-2021 03:15,08-09-2021 03:30,0.6,None,78.3,1.8,134.3
08-09-2021 03:30,08-09-2021 03:45,0.5,None,78.4,1.8,137.6
08-09-2021 03:45,08-09-2021 04:00,0.6,None,78.4,1.8,139.8
08-09-2021 04:00,08-09-2021 04:15,0.5,None,78.3,2.6,142.6
08-09-2021 04:15,08-09-2021 04:30,0.6,None,78.3,1.8,140.3
08-09-2021 04:30,08-09-2021 04:45,0.5,None,78.4,1.7,139.5
08-09-2021 04:45,08-09-2021 05:00,0.5,None,78.4,1.7,141.3
08-09-2021 05:00,08-09-2021 05:15,0.5,None,78.3,2.1,139.3
08-09-2021 05:15,08-09-2021 05:30,0.5,None,78,2.3,145.1
08-09-2021 05:30,08-09-2021 05:45,0.5,None,77.7,2.4,146.5
08-09-2021 05:45,08-09-2021 06:00,0.5,None,78,2.2,143.2
08-09-2021 06:00,08-09-2021 06:15,0.4,None,78.1,2,142.5
08-09-2021 06:15,08-09-2021 06:30,0.5,None,78,2.1,139.7
08-09-2021 06:30,08-09-2021 06:45,0.4,None,77.2,2.8,146.9
08-09-2021 06:45,08-09-2021 07:00,0.3,None,76.3,2.8,146.6
08-09-2021 07:00,08-09-2021 07:15,0.4,None,75.3,3.4,146.1
08-09-2021 07:15,08-09-2021 07:30,0.3,None,74.8,3.2,142.3
08-09-2021 07:30,08-09-2021 07:45,0.3,None,73.8,3.4,145.2
08-09-2021 07:45,08-09-2021 08:00,0.2,None,73.1,3,147.4
08-09-2021 08:00,08-09-2021 08:15,0.2,None,71.9,2.8,146.3
08-09-2021 08:15,08-09-2021 08:30,0.3,None,71.2,2.6,144.6
08-09-2021 08:30,08-09-2021 08:45,0.2,None,69.6,2.4,139.6
08-09-2021 08:45,08-09-2021 09:00,0.3,None,65.1,2.8,153.8
08-09-2021 09:00,08-09-2021 09:15,0.3,None,63.2,2.8,151.3
08-09-2021 09:15,08-09-2021 09:30,0.2,None,62.4,2.9,145.1
08-09-2021 09:30,08-09-2021 09:45,0.3,None,59.9,3.6,148.2
08-09-2021 09:45,08-09-2021 10:00,0.2,None,58,3.3,146.4
08-09-2021 10:00,08-09-2021 10:15,0.1,None,59.5,3.1,143.7
08-09-2021 10:15,08-09-2021 10:30,0.2,None,59.3,2.9,144.1
08-09-2021 10:30,08-09-2021 10:45,0.3,None,58.4,2.5,138.2
08-09-2021 10:45,08-09-2021 11:00,0.3,None,59.7,3.2,157.1
08-09-2021 11:00,08-09-2021 11:15,0.3,None,59.1,3.6,152.8
08-09-2021 11:15,08-09-2021 11:30,0.4,None,57.8,2.7,153.7
08-09-2021 11:30,08-09-2021 11:45,0.4,None,57.3,3.1,158.7
08-09-2021 11:45,08-09-2021 12:00,0.3,None,55.1,3.2,155.6
08-09-2021 12:00,08-09-2021 12:15,0.3,None,58.2,2.9,145.3
08-09-2021 12:15,08-09-2021 12:30,0.2,None,59.4,3.2,156.8
08-09-2021 12:30,08-09-2021 12:45,0.2,None,54.5,2.9,154.2
08-09-2021 12:45,08-09-2021 13:00,0.2,None,53.3,3,148.9
08-09-2021 13:00,08-09-2021 13:15,0.3,None,51.7,2.9,159.4
08-09-2021 13:15,08-09-2021 13:30,0.3,None,52.1,3.6,150.6
08-09-2021 13:30,08-09-2021 13:45,0.2,None,53.7,3.1,149
08-09-2021 13:45,08-09-2021 14:00,0.2,None,54.4,2.7,145.7
08-09-2021 14:00,08-09-2021 14:15,0.2,None,54.5,2.4,150.6
08-09-2021 14:15,08-09-2021 14:30,0.3,None,55.8,2,150.8
08-09-2021 14:30,08-09-2021 14:45,0.2,None,55.3,2,132.1
08-09-2021 14:45,08-09-2021 15:00,0.2,None,56.1,1.6,138.2
08-09-2021 15:00,08-09-2021 15:15,0.3,None,56,2.2,153.8
08-09-2021 15:15,08-09-2021 15:30,0.2,None,55.3,2.6,157.3
08-09-2021 15:30,08-09-2021 15:45,0.3,None,55.4,2.7,158.3
08-09-2021 15:45,08-09-2021 16:00,0.3,None,55.5,2,149.3
08-09-2021 16:00,08-09-2021 16:15,0.3,None,56.4,1.9,102
08-09-2021 16:15,08-09-2021 16:30,0.2,None,57.8,1.7,96.4
08-09-2021 16:30,08-09-2021 16:45,0.5,None,57.8,2.2,91.9
08-09-2021 16:45,08-09-2021 17:00,0.7,None,59.3,1.6,105
08-09-2021 17:00,08-09-2021 17:15,0.8,None,58.2,1.7,99.1
08-09-2021 17:15,08-09-2021 17:30,0.7,None,59.5,1.2,112.7
